id,timestamp,text,context,classification,confidence,toxicity_score,toxicity_confidence,toxicity_label,primary_emotion,emotion_intensity,intent,detected_issues,has_feedback,feedback_message,processing_time_ms,used_llm
159,2024-05-16 13:43:32,what does that hits different mean,search,green,0.9,0.0,0.5,neither,joy,0.430671364068985,positive,,no,,91.27306938171387,no
160,2024-05-14 20:49:49,you look great today!,message,green,0.9,0.0,0.5,neither,joy,0.998360812664032,positive,,no,,1.0,no
161,2024-05-15 13:03:45,what does loser mean?,search,red,0.95,0.9220999479293823,0.9220999479293823,hate,anger,0.8236897587776184,personal_attack,personal_attack,yes,It sounds like something is really bothering you. Attacking someone personally doesn't help solve problems - it just creates more. Let's find a better way to express what you're feeling.,97.37873077392578,no
162,2024-05-25 13:28:40,that was so fun fr,message,green,0.9,0.0,0.5,neither,joy,0.9910225868225098,positive,,no,,91.3841724395752,no
163,2024-05-07 10:48:01,what does slay mean,search,green,0.9,0.0,0.5,neither,anger,0.9153602123260498,neutral,,no,,89.54501152038574,no
164,2024-05-25 09:18:55,ngl that was amazing,message,green,0.9,0.0,0.5,neither,surprise,0.5630272030830383,neutral,,no,,92.41890907287598,no
165,2024-05-09 15:42:26,youre amazing just as you are,message,green,0.9,0.0,0.5,neither,surprise,0.6144037246704102,neutral,,no,,90.87896347045898,no
166,2024-05-04 10:05:52,weird is awesome and unique,message,green,0.9,0.0,0.5,neither,surprise,0.9455080628395081,neutral,,no,,1.0,no
167,2024-05-03 14:05:27,youre already very kind,message,green,0.9,0.0,0.5,neither,joy,0.5599386096000671,positive,,no,,1.0,no
168,2024-05-26 15:54:27,slay,message,green,0.9,0.0,0.5,neither,anger,0.8761805891990662,neutral,,no,,1.0,no
169,2024-05-15 15:55:24,youre the best friend ever,message,green,0.9,0.0,0.5,neither,joy,0.8967813849449158,positive,,no,,1.0,no
170,2024-05-17 18:26:27,just keep practicing,message,green,0.9,0.0,0.5,neither,joy,0.9694777727127075,positive,,no,,1.0,no
171,2024-05-28 15:08:13,talking things out helps,message,green,0.9,0.0,0.5,neither,anger,0.5931562185287476,neutral,,no,,1.0,no
172,2024-05-21 19:08:20,how to be better at things,search,green,0.9,0.0,0.5,neither,joy,0.9561251401901245,positive,,no,,98.09398651123047,no
173,2024-05-10 16:29:32,its okay to cry,message,green,0.9,0.0,0.5,neither,joy,0.9920094013214111,positive,,no,,1.0,no
174,2024-05-13 09:30:53,can i download that app please?,message,green,0.9,0.0,0.95,neither,joy,0.8357806205749512,positive,,no,,1.0,no
175,2024-05-17 20:34:13,how to make friends in new school,search,green,0.9,0.0,0.5,neither,joy,0.9526489973068237,positive,,no,,91.85504913330078,no
176,2024-05-11 16:51:20,weird is wonderful,message,green,0.9,0.0,0.5,neither,surprise,0.8901042938232422,neutral,,no,,92.37194061279297,no
177,2024-05-20 19:23:43,just be nice and friendly,message,green,0.9,0.0,0.5,neither,joy,0.9976664781570435,positive,,no,,1.0,no
178,2024-05-02 11:32:20,can we build something together?,message,green,0.9,0.0,0.5,neither,joy,0.7701008319854736,positive,,no,,1.0,no
179,2024-05-11 20:31:47,slay,message,green,0.9,0.0,0.5,neither,anger,0.8761805891990662,neutral,,no,,1.0,no
180,2024-05-17 11:45:43,we shouldnt use that word,message,green,0.9,0.0,0.5,neither,anger,0.9749132394790649,neutral,,no,,1.0,no
181,2024-05-16 15:38:47,fr thats so cool,message,green,0.9,0.0,0.5,neither,joy,0.9986984729766846,positive,,no,,1.0,no
182,2024-05-09 15:08:17,vibe check,message,green,0.9,0.0,0.5,neither,joy,0.9603927135467529,positive,,no,,1.0,no
183,2024-05-27 20:46:57,dont worry about what they think,message,green,0.9,0.0,0.5,neither,anger,0.7219967842102051,neutral,,no,,1.0,no
184,2024-05-04 13:54:44,can we build something together?,message,green,0.9,0.0,0.5,neither,joy,0.7701008319854736,positive,,no,,1.0,no
185,2024-05-27 18:47:39,what does ngl mean,search,green,0.9,0.0,0.5,neither,anger,0.8378891944885254,neutral,,no,,1.0,no
186,2024-05-21 11:51:35,no cap,message,green,0.9,0.0,0.5,neither,anger,0.9811233878135681,neutral,,no,,1.0,no
187,2024-05-19 19:15:10,youre never alone,message,green,0.9,0.0,0.5,neither,sadness,0.9912753105163574,neutral,,no,,1.0,no
188,2024-05-14 10:21:32,can we hang out this weekend?,message,green,0.9,0.0,0.5,neither,joy,0.7271365523338318,positive,,no,,91.97592735290527,no
189,2024-05-04 13:00:58,no cap youre the best friend,message,green,0.9,0.0,0.5,neither,anger,0.7627076506614685,neutral,,no,,1.0,no
190,2024-05-02 12:56:36,talking things out helps,message,green,0.9,0.0,0.5,neither,anger,0.5931562185287476,neutral,,no,,1.0,no
191,2024-05-18 10:43:41,thats kinda sus,message,green,0.9,0.0,0.5,neither,anger,0.4616021513938904,neutral,,no,,97.64695167541504,no
192,2024-05-01 16:33:57,facts,message,green,0.9,0.0,0.5,neither,joy,0.44741013646125793,positive,,no,,1.0,no
193,2024-05-23 10:30:47,what does vibe mean,search,green,0.9,0.0,0.5,neither,joy,0.9665425419807434,positive,,no,,90.80386161804199,no
194,2024-05-27 09:21:30,what does loser mean?,search,red,0.95,0.9220999479293823,0.9220999479293823,hate,anger,0.8236897587776184,personal_attack,personal_attack,yes,It sounds like something is really bothering you. Attacking someone personally doesn't help solve problems - it just creates more. Let's find a better way to express what you're feeling.,1.0,no
195,2024-05-15 17:16:46,what does that slaps mean,search,green,0.9,0.0,0.5,neither,anger,0.9907535314559937,neutral,,no,,90.76213836669922,no
196,2024-06-17 18:04:11,how to be better at things,search,green,0.9,0.0,0.5,neither,joy,0.9561251401901245,positive,,no,,1.0,no
197,2024-06-11 12:55:38,vibe check,message,green,0.9,0.0,0.5,neither,joy,0.9603927135467529,positive,,no,,1.0,no
198,2024-06-23 13:49:11,you look great today!,message,green,0.9,0.0,0.5,neither,joy,0.998360812664032,positive,,no,,1.0,no
199,2024-06-28 20:11:58,we shouldnt use that word,message,green,0.9,0.0,0.5,neither,anger,0.9749132394790649,neutral,,no,,1.0,no
200,2024-06-15 11:18:51,its totally okay to feel sad,message,green,0.9,0.0,0.5,neither,sadness,0.9990179538726807,neutral,,no,,90.65794944763184,no
201,2024-06-14 17:29:31,lowkey nervous about that,message,green,0.9,0.0,0.5,neither,fear,0.9920045733451843,neutral,,no,,101.67098045349121,no
202,2024-06-24 14:21:12,i really want to play that,message,green,0.9,0.0,0.5,neither,joy,0.8863266110420227,positive,,no,,1.0,no
203,2024-06-06 20:13:04,fr thats so cool,message,green,0.9,0.0,0.5,neither,joy,0.9986984729766846,positive,,no,,1.0,no
204,2024-06-12 17:45:20,youre already great at many things,message,green,0.9,0.0,0.5,neither,joy,0.9979117512702942,positive,,no,,1.0,no
205,2024-06-09 14:38:02,i really want to play that,message,green,0.9,0.0,0.5,neither,joy,0.8863266110420227,positive,,no,,1.0,no
206,2024-06-11 11:24:31,just keep practicing,message,green,0.9,0.0,0.5,neither,joy,0.9694777727127075,positive,,no,,1.0,no
207,2024-06-21 13:46:52,take breaks and breathe,message,green,0.9,0.0,0.5,neither,anger,0.549320638179779,neutral,,no,,1.0,no
208,2024-06-05 15:16:04,how to feel happy again,search,green,0.9,0.0,0.5,neither,joy,0.9988752007484436,positive,,no,,97.16510772705078,no
209,2024-06-27 13:42:48,how to deal with mean people,search,green,0.9,0.0,0.5,neither,anger,0.9943085312843323,neutral,,no,,92.22102165222168,no
210,2024-06-19 17:25:47,i really want to play that,message,green,0.9,0.0,0.5,neither,joy,0.8863266110420227,positive,,no,,1.0,no
211,2024-06-06 15:52:58,thats a big mood,message,green,0.9,0.0,0.5,neither,joy,0.8838210701942444,positive,,no,,1.0,no
212,2024-06-18 15:50:30,can we play together?,message,green,0.9,0.0,0.5,neither,joy,0.8052765727043152,positive,,no,,1.0,no
213,2024-06-08 08:59:50,i really want to play that,message,green,0.9,0.0,0.5,neither,joy,0.8863266110420227,positive,,no,,1.0,no
214,2024-06-27 19:39:37,what does big mood mean,search,green,0.9,0.0,0.5,neither,anger,0.692043662071228,neutral,,no,,98.3591079711914,no
215,2024-06-04 11:52:03,weird is awesome and unique,message,green,0.9,0.0,0.5,neither,surprise,0.9455080628395081,neutral,,no,,1.0,no
216,2024-06-23 16:42:21,how to be more confident,search,green,0.9,0.0,0.5,neither,joy,0.9974937438964844,positive,,no,,1.0,no
217,2024-06-14 17:23:45,theyre completely wrong,message,green,0.9,0.0,0.5,neither,anger,0.9820418953895569,neutral,,no,,91.7668342590332,no
218,2024-06-21 13:05:03,how to stop being scared,search,green,0.9,0.0,0.5,neither,fear,0.9976783394813538,neutral,,no,,89.61892127990723,no
219,2024-06-25 12:33:16,tell a teacher or parent,message,green,0.9,0.0,0.5,neither,anger,0.7052763104438782,neutral,,no,,1.0,no
220,2024-06-16 12:47:21,ngl i love that,message,green,0.9,0.0,0.5,neither,joy,0.38084933161735535,positive,,no,,91.05992317199707,no
221,2024-06-21 15:10:00,what does loser mean?,search,red,0.95,0.9220999479293823,0.9220999479293823,hate,anger,0.8236897587776184,personal_attack,personal_attack,yes,It sounds like something is really bothering you. Attacking someone personally doesn't help solve problems - it just creates more. Let's find a better way to express what you're feeling.,1.0,no
222,2024-06-10 19:53:00,tbh that sounds fun,message,green,0.9,0.0,0.5,neither,joy,0.9925669431686401,positive,,no,,98.1910228729248,no
223,2024-06-13 13:37:54,periodt,message,green,0.9,0.0,0.5,neither,anger,0.5051017999649048,neutral,,no,,1.0,no
224,2024-06-12 18:13:12,what is Instagram?,search,green,0.9,0.0,0.5,neither,fear,0.6341772079467773,neutral,,no,,1.0,no
225,2024-06-04 16:04:52,can i download that app please?,message,green,0.9,0.0,0.95,neither,joy,0.8357806205749512,positive,,no,,1.0,no
226,2024-06-02 15:16:55,ngl i love that,message,green,0.9,0.0,0.5,neither,joy,0.38084933161735535,positive,,no,,1.0,no
227,2024-06-27 11:40:51,thanks for being my friend,message,green,0.9,0.0,0.95,neither,joy,0.9647977948188782,positive,,no,,1.0,no
228,2024-06-07 16:53:27,just be yourself always,message,green,0.9,0.0,0.5,neither,joy,0.9871180057525635,positive,,no,,1.0,no
229,2024-06-04 19:36:17,youre never alone,message,green,0.9,0.0,0.5,neither,sadness,0.9912753105163574,neutral,,no,,1.0,no
230,2024-06-08 17:01:15,im dead that was hilarious,message,green,0.9,0.0,0.5,neither,joy,0.842941164970398,positive,,no,,91.45116806030273,no
231,2024-06-04 11:20:19,hate is a very strong word,message,green,0.9,0.0,0.5,neither,anger,0.8861933350563049,neutral,,no,,98.76465797424316,no
232,2024-06-19 16:08:07,can you help me with homework?,message,green,0.9,0.0,0.95,neither,joy,0.9547252058982849,positive,,no,,1.0,no
233,2024-06-20 09:12:55,how to become popular,search,green,0.9,0.0,0.5,neither,joy,0.9978671073913574,positive,,no,,1.0,no
234,2024-06-25 11:30:18,youre cool to me,message,green,0.9,0.0,0.5,neither,joy,0.99790358543396,positive,,no,,1.0,no
235,2024-06-23 14:05:30,what does dumb mean?,search,red,0.95,0.8995423316955566,0.8995423316955566,hate,sadness,0.9005410075187683,criticism,personal_attack,yes,I see what you're trying to say. Attacking someone personally doesn't help solve problems - it just creates more. Let's find a better way to express what you're feeling.,91.77899360656738,no
236,2024-06-17 15:45:55,no cap youre the best friend,message,green,0.9,0.0,0.5,neither,anger,0.7627076506614685,neutral,,no,,1.0,no
237,2024-06-03 11:24:27,lowkey excited for the weekend,message,green,0.9,0.0,0.5,neither,joy,0.9816128015518188,positive,,no,,1.0,no
238,2024-06-03 12:21:22,tbh that sounds fun,message,green,0.9,0.0,0.5,neither,joy,0.9925669431686401,positive,,no,,1.0,no
239,2024-06-21 12:14:33,dont worry about what they think,message,green,0.9,0.0,0.5,neither,anger,0.7219967842102051,neutral,,no,,1.0,no
240,2024-06-16 10:09:33,what is TikTok?,search,green,0.9,0.0,0.5,neither,fear,0.4979815185070038,neutral,,no,,1.0,no
241,2024-06-14 08:18:36,im always here for you,message,green,0.9,0.0,0.5,neither,joy,0.9140889644622803,positive,,no,,1.0,no
242,2024-06-05 20:02:22,what does loser mean?,search,red,0.95,0.9220999479293823,0.9220999479293823,hate,anger,0.8236897587776184,personal_attack,personal_attack,yes,It sounds like something is really bothering you. Attacking someone personally doesn't help solve problems - it just creates more. Let's find a better way to express what you're feeling.,1.0,no
243,2024-07-07 08:03:11,youre the best friend ever,message,green,0.9,0.0,0.5,neither,joy,0.8967813849449158,positive,,no,,1.0,no
244,2024-07-24 20:37:25,what is Fortnite?,search,green,0.9,0.0,0.5,neither,anger,0.9075037240982056,neutral,,no,,99.98798370361328,no
245,2024-07-10 15:15:37,that hits different,message,green,0.9,0.0,0.5,neither,joy,0.9804216027259827,positive,,no,,1.0,no
246,2024-07-04 11:27:31,take deep breaths and count,message,green,0.9,0.0,0.5,neither,joy,0.6218726634979248,positive,,no,,1.0,no
247,2024-07-11 11:00:14,vibe check,message,green,0.9,0.0,0.5,neither,joy,0.9603927135467529,positive,,no,,1.0,no
248,2024-07-16 13:48:59,facts,message,green,0.9,0.0,0.5,neither,joy,0.44741013646125793,positive,,no,,1.0,no
249,2024-07-13 12:47:22,why am i not popular?,search,green,0.9,0.0,0.5,neither,joy,0.9980752468109131,positive,,no,,92.61202812194824,no
250,2024-07-20 20:02:24,youre the best friend ever,message,green,0.9,0.0,0.5,neither,joy,0.8967813849449158,positive,,no,,1.0,no
251,2024-07-27 15:09:31,youre the best friend ever,message,green,0.9,0.0,0.5,neither,joy,0.8967813849449158,positive,,no,,1.0,no
252,2024-07-20 15:24:23,lying is never okay,message,green,0.9,0.0,0.5,neither,joy,0.9868255257606506,positive,,no,,1.0,no
253,2024-07-19 12:32:30,what is TikTok?,search,green,0.9,0.0,0.5,neither,fear,0.4979815185070038,neutral,,no,,1.0,no
254,2024-07-16 19:55:14,youre amazing just as you are,message,green,0.9,0.0,0.5,neither,surprise,0.6144037246704102,neutral,,no,,1.0,no
255,2024-07-19 08:24:41,that was so fun fr,message,green,0.9,0.0,0.5,neither,joy,0.9910225868225098,positive,,no,,1.0,no
256,2024-07-19 17:22:24,youre amazing,message,green,0.9,0.0,0.5,neither,surprise,0.688075065612793,neutral,,no,,1.0,no
257,2024-07-13 15:57:55,how to control my anger,search,green,0.9,0.0,0.5,neither,anger,0.9926700592041016,neutral,,no,,1.0,no
258,2024-07-08 10:24:34,why do people judge me?,search,green,0.9,0.0,0.5,neither,anger,0.9856318235397339,neutral,,no,,1.0,no
259,2024-07-24 14:04:16,being weird is actually cool,message,green,0.9,0.0,0.5,neither,joy,0.8722701668739319,positive,,no,,92.35405921936035,no
260,2024-07-13 20:38:20,hate is a very strong word,message,green,0.9,0.0,0.5,neither,anger,0.8861933350563049,neutral,,no,,1.0,no
261,2024-07-17 17:04:50,no cap,message,green,0.9,0.0,0.5,neither,anger,0.9811233878135681,neutral,,no,,1.0,no
262,2024-07-04 15:08:28,what does stupid mean?,search,red,0.95,0.9396829605102539,0.9396829605102539,hate,sadness,0.876620352268219,criticism,personal_attack,yes,I see what you're trying to say. Attacking someone personally doesn't help solve problems - it just creates more. Let's find a better way to express what you're feeling.,1.0,no
263,2024-07-24 08:28:05,fr thats so cool,message,green,0.9,0.0,0.5,neither,joy,0.9986984729766846,positive,,no,,1.0,no
264,2024-07-03 14:05:32,thats fire,message,green,0.9,0.0,0.5,neither,anger,0.9635554552078247,neutral,,no,,98.39797019958496,no
265,2024-07-02 13:50:40,how to be happy when sad,search,green,0.9,0.0,0.5,neither,joy,0.9962071180343628,positive,,no,,1.0,no
266,2024-07-27 15:09:07,do things that make you smile,message,green,0.9,0.0,0.5,neither,joy,0.993217408657074,positive,,no,,1.0,no
267,2024-07-13 12:09:47,bet we can do that,message,yellow,0.8,0.0,0.5,neither,joy,0.9592639803886414,positive,age_inappropriate,yes,I see what you're trying to say. Let's find a better way to express what you're feeling.,91.35317802429199,no
268,2024-07-24 18:38:31,go off,message,green,0.9,0.0,0.5,neither,anger,0.8154372572898865,neutral,,no,,1.0,no
269,2024-07-24 14:39:58,what does dating mean?,search,green,0.9,0.0,0.5,neither,anger,0.8955055475234985,neutral,,no,,90.79599380493164,no
270,2024-07-01 08:26:18,why am i so bad?,search,green,0.9,0.0,0.5,neither,sadness,0.9929506778717041,neutral,,no,,89.40410614013672,no
271,2024-07-21 10:27:40,how to be popular in middle school,search,green,0.9,0.0,0.5,neither,joy,0.9982422590255737,positive,,no,,1.0,no
272,2024-07-23 15:08:52,why am i not smart?,search,green,0.9,0.0,0.5,neither,joy,0.9960495829582214,positive,,no,,1.0,no
273,2024-07-28 20:03:24,what does mean mean?,search,green,0.9,0.0,0.5,neither,anger,0.7891599535942078,neutral,,no,,97.06902503967285,no
274,2024-07-06 11:35:42,what does ugly mean?,search,red,0.95,0.925091564655304,0.925091564655304,hate,sadness,0.9866734743118286,criticism,personal_attack,yes,I see what you're trying to say. Attacking someone personally doesn't help solve problems - it just creates more. Let's find a better way to express what you're feeling.,90.2409553527832,no
275,2024-07-23 08:36:35,different is actually really good,message,green,0.9,0.0,0.5,neither,joy,0.99637371301651,positive,,no,,92.7269458770752,no
276,2024-07-28 08:04:24,what is Among Us?,search,green,0.9,0.0,0.5,neither,anger,0.6161777377128601,neutral,,no,,1.0,no
277,2024-07-14 08:59:20,highkey excited,message,green,0.9,0.0,0.5,neither,joy,0.9827166795730591,positive,,no,,92.91577339172363,no
278,2024-07-14 17:48:35,youre already a great person,message,green,0.9,0.0,0.5,neither,joy,0.9981924891471863,positive,,no,,1.0,no
279,2024-07-26 13:14:09,you should tell an adult,message,green,0.9,0.0,0.5,neither,anger,0.6323026418685913,neutral,,no,,1.0,no
280,2024-07-04 11:46:54,thats not nice to say,message,green,0.9,0.0,0.5,neither,anger,0.5415729880332947,neutral,,no,,1.0,no
281,2024-07-25 17:40:42,everyone is beautiful in their own way,message,green,0.9,0.0,0.5,neither,joy,0.9940794706344604,positive,,no,,1.0,no
282,2024-07-02 11:09:27,can we build something together?,message,green,0.9,0.0,0.5,neither,joy,0.7701008319854736,positive,,no,,1.0,no
283,2024-07-18 12:28:56,im your friend always,message,green,0.9,0.0,0.5,neither,joy,0.5269923210144043,positive,,no,,96.38810157775879,no
284,2024-07-10 18:48:39,can we build something together?,message,green,0.9,0.0,0.5,neither,joy,0.7701008319854736,positive,,no,,1.0,no
285,2024-07-06 19:54:00,why do people lie to me?,search,green,0.9,0.0,0.5,neither,anger,0.9875351190567017,neutral,,no,,91.47334098815918,no
286,2024-08-18 10:19:55,can we play together sometime?,message,green,0.9,0.0,0.5,neither,joy,0.8730937838554382,positive,,no,,90.89922904968262,no
287,2024-08-21 09:22:25,weird is wonderful,message,green,0.9,0.0,0.5,neither,surprise,0.8901042938232422,neutral,,no,,1.0,no
288,2024-08-03 13:46:55,tbh im kinda stressed,message,green,0.9,0.0,0.5,neither,anger,0.926417350769043,neutral,,no,,91.70293807983398,no
289,2024-08-15 10:04:56,vibe check,message,green,0.9,0.0,0.5,neither,joy,0.9603927135467529,positive,,no,,1.0,no
290,2024-08-13 09:25:42,what does no cap mean,search,green,0.9,0.0,0.5,neither,anger,0.9447349905967712,neutral,,no,,90.25311470031738,no
291,2024-08-17 20:51:01,how to be cool in 6th grade,search,green,0.9,0.0,0.5,neither,joy,0.9980047345161438,positive,,no,,99.70927238464355,no
292,2024-08-28 13:30:15,how to become popular,search,green,0.9,0.0,0.5,neither,joy,0.9978671073913574,positive,,no,,1.0,no
293,2024-08-22 20:44:42,different is special,message,green,0.9,0.0,0.5,neither,joy,0.9485678672790527,positive,,no,,1.0,no
294,2024-08-17 17:16:29,how to deal with mean people,search,green,0.9,0.0,0.5,neither,anger,0.9943085312843323,neutral,,no,,1.0,no
295,2024-08-08 09:38:10,im here with you always,message,green,0.9,0.0,0.5,neither,joy,0.952299177646637,positive,,no,,91.18103981018066,no
296,2024-08-02 14:57:20,can i download that app please?,message,green,0.9,0.0,0.95,neither,joy,0.8357806205749512,positive,,no,,1.0,no
297,2024-08-23 17:10:50,youre already a great person,message,green,0.9,0.0,0.5,neither,joy,0.9981924891471863,positive,,no,,1.0,no
298,2024-08-03 19:25:39,say less im totally in,message,green,0.9,0.0,0.5,neither,joy,0.9374328255653381,positive,,no,,1.0,no
299,2024-08-13 14:52:29,i really want to play that,message,green,0.9,0.0,0.5,neither,joy,0.8863266110420227,positive,,no,,1.0,no
300,2024-08-24 17:53:33,ngl i love that,message,green,0.9,0.0,0.5,neither,joy,0.38084933161735535,positive,,no,,1.0,no
301,2024-08-05 09:47:05,i really want to play that,message,green,0.9,0.0,0.5,neither,joy,0.8863266110420227,positive,,no,,1.0,no
302,2024-08-04 12:28:00,you are really smart,message,green,0.9,0.0,0.5,neither,joy,0.9982101917266846,positive,,no,,1.0,no
303,2024-08-22 16:29:05,ngl that was amazing,message,green,0.9,0.0,0.5,neither,surprise,0.5630272030830383,neutral,,no,,1.0,no
304,2024-08-01 18:12:10,what does dating mean?,search,green,0.9,0.0,0.5,neither,anger,0.8955055475234985,neutral,,no,,1.0,no
305,2024-08-14 16:15:23,study hard and ask for help,message,green,0.9,0.0,0.5,neither,joy,0.9436673521995544,positive,,no,,1.0,no
306,2024-08-13 13:30:12,being weird is actually cool,message,green,0.9,0.0,0.5,neither,joy,0.8722701668739319,positive,,no,,1.0,no
307,2024-08-27 10:47:45,what is Discord?,search,green,0.9,0.0,0.5,neither,anger,0.8324397206306458,neutral,,no,,96.92096710205078,no
308,2024-08-15 12:40:54,what is Fortnite?,search,green,0.9,0.0,0.5,neither,anger,0.9075037240982056,neutral,,no,,1.0,no
309,2024-08-08 14:32:15,ngl that was amazing,message,green,0.9,0.0,0.5,neither,surprise,0.5630272030830383,neutral,,no,,1.0,no
310,2024-08-12 16:49:13,do things that make you happy,message,green,0.9,0.0,0.5,neither,joy,0.9983437061309814,positive,,no,,1.0,no
311,2024-08-11 10:39:33,you should tell an adult,message,green,0.9,0.0,0.5,neither,anger,0.6323026418685913,neutral,,no,,1.0,no
312,2024-08-17 14:35:00,why am i so ugly?,search,red,0.95,0.9446054100990295,0.9446054100990295,hate,sadness,0.9979002475738525,criticism,personal_attack,yes,I see what you're trying to say. Attacking someone personally doesn't help solve problems - it just creates more. Let's find a better way to express what you're feeling.,97.99814224243164,no
313,2024-08-17 18:30:22,can we build something together?,message,green,0.9,0.0,0.5,neither,joy,0.7701008319854736,positive,,no,,1.0,no
314,2024-08-14 08:07:38,its totally okay to feel sad,message,green,0.9,0.0,0.5,neither,sadness,0.9990179538726807,neutral,,no,,1.0,no
315,2024-08-07 15:54:55,its okay to cry,message,green,0.9,0.0,0.5,neither,joy,0.9920094013214111,positive,,no,,1.0,no
316,2024-08-24 15:25:28,im so bored,message,green,0.9,0.0,0.5,neither,anger,0.9592376351356506,neutral,,no,,93.40596199035645,no
317,2024-08-07 11:27:11,how to get smarter,search,green,0.9,0.0,0.5,neither,joy,0.9828456044197083,positive,,no,,90.06190299987793,no
